,date,region,state,cases,newCases,deaths,ML_TYPE,Y_PREDICTED,Y_ORIGINAL,ABS_ERROR,ABS_PERCENT_ERROR,SQUARED_ERROR,ROOT_SQUARED_ERROR
268,2020-03-23,Norte,Tocantins,5,3,0,TRAIN,-20.055365,5,25.05536460876465,501.10729217529297,627.7712956781361,25.05536460876465
269,2020-03-23,Sudeste,Espí_rito Santo,29,3,0,TRAIN,-21.591337,29,50.59133720397949,174.45288691027412,2559.4834000867595,50.59133720397949
270,2020-03-23,Sudeste,Minas Gerais,128,45,0,TRAIN,108.935326,128,19.064674377441406,14.894276857376099,363.46180911787087,19.064674377441406
271,2020-03-23,Sudeste,Rio de Janeiro,233,47,4,TRAIN,268.7001,233,35.700103759765625,15.321932944105418,1274.4974084580317,35.700103759765625
272,2020-03-23,Sudeste,Sí£o Paulo,745,114,30,TRAIN,706.56476,745,38.43524169921875,5.159092845532718,1477.2678044773638,38.43524169921875
273,2020-03-23,Sul,Paraníç,56,6,0,TRAIN,-13.49085,56,69.4908504486084,124.090804372515,4828.978296070858,69.4908504486084
274,2020-03-23,Sul,Rio Grande do Sul,86,14,0,TRAIN,69.66904,86,16.330963134765625,18.989492017169333,266.7003569090739,16.330963134765625
275,2020-03-23,Sul,Santa Catarina,68,11,0,TRAIN,71.010796,68,3.0107955932617188,4.427640578326057,9.064890104404185,3.0107955932617188
276,2020-03-24,Centro-Oeste,Distrito Federal,160,27,0,TRAIN,182.5444,160,22.544403076171875,14.090251922607422,508.2501100609079,22.544403076171875
277,2020-03-24,Centro-Oeste,Goiíçs,27,4,0,TRAIN,3.017126,27,23.982873916625977,88.82545895046658,575.1782413007786,23.982873916625977
278,2020-03-24,Centro-Oeste,Mato Grosso,7,5,0,TRAIN,-8.477964,7,15.477964401245117,221.11377716064453,239.56738200621112,15.477964401245117
279,2020-03-24,Centro-Oeste,Mato Grosso do Sul,23,2,0,TRAIN,-9.734587,23,32.73458671569824,142.32429006825322,1071.5531674475678,32.73458671569824
280,2020-03-24,Nordeste,Alagoas,9,2,0,TRAIN,-14.039183,9,23.039182662963867,255.9909184773763,530.8039377774148,23.039182662963867
281,2020-03-24,Nordeste,Bahia,76,13,0,TRAIN,71.45758,76,4.54241943359375,5.97686767578125,20.633574310690165,4.54241943359375
282,2020-03-24,Nordeste,Cearíç,182,19,0,TRAIN,125.930504,182,56.069496154785156,30.807415469662175,3143.7883990514674,56.069496154785156
283,2020-03-24,Nordeste,Maranhí£o,8,6,0,TRAIN,-21.403852,8,29.403852462768555,367.54815578460693,864.5865396522604,29.403852462768555
284,2020-03-24,Nordeste,Paraí_ba,3,1,0,TRAIN,-46.890778,3,49.890777587890625,1663.0259195963542,2489.0896883243695,49.890777587890625
285,2020-03-24,Nordeste,Pernambuco,42,0,0,TRAIN,12.651014,42,29.34898567199707,69.87853731427874,861.3629599750893,29.34898567199707
286,2020-03-24,Nordeste,Piauí_,6,0,0,TRAIN,9.3099575,6,3.309957504272461,55.165958404541016,10.955818680089578,3.309957504272461
287,2020-03-24,Nordeste,Rio Grande do Norte,13,0,0,TRAIN,5.0982037,13,7.901796340942383,60.783048776479866,62.43838541373043,7.901796340942383
288,2020-03-24,Nordeste,Sergipe,15,5,0,TRAIN,-9.870146,15,24.870145797729492,165.80097198486328,618.5241520003219,24.870145797729492
289,2020-03-24,Norte,Acre,17,6,0,TRAIN,-13.311834,17,30.31183433532715,178.30490785486558,918.8073007723178,30.31183433532715
290,2020-03-24,Norte,Amapíç,1,0,0,TRAIN,-13.442045,1,14.442045211791992,1444.2045211791992,208.572669899444,14.442045211791992
291,2020-03-24,Norte,Amazonas,47,15,0,TRAIN,-13.380293,47,60.380292892456055,128.4687082818214,3645.779769778779,60.380292892456055
292,2020-03-24,Norte,Paríç,5,0,0,TRAIN,76.23181,5,71.2318115234375,1424.63623046875,5073.970972910523,71.2318115234375
293,2020-03-24,Norte,RondíÇnia,3,0,0,TRAIN,-6.556303,3,9.556303024291992,318.5434341430664,91.32292749209228,9.556303024291992
294,2020-03-24,Norte,Roraima,2,0,0,TRAIN,2.5062351,2,0.5062351226806641,25.311756134033203,0.256273999435507,0.5062351226806641
295,2020-03-24,Norte,Tocantins,7,2,0,TRAIN,-24.020506,7,31.020505905151367,443.15008435930525,962.2717866115308,31.020505905151367
296,2020-03-24,Sudeste,Espí_rito Santo,33,4,0,TRAIN,-20.943907,33,53.94390678405762,163.466384194114,2909.9450791270974,53.94390678405762
297,2020-03-24,Sudeste,Minas Gerais,130,2,0,TRAIN,97.829865,130,32.170135498046875,24.746258075420673,1034.9176179626957,32.170135498046875
298,2020-03-24,Sudeste,Rio de Janeiro,305,72,6,TRAIN,318.08704,305,13.0870361328125,4.290831518954918,171.27051474153996,13.0870361328125
299,2020-03-24,Sudeste,Sí£o Paulo,810,65,40,TRAIN,829.9382,810,19.93817138671875,2.4615026403356484,397.5306782461703,19.93817138671875
300,2020-03-24,Sul,Paraníç,65,9,0,TRAIN,-12.478552,65,77.47855186462402,119.19777209942157,6002.925999039235,77.47855186462402
301,2020-03-24,Sul,Rio Grande do Sul,98,12,0,TRAIN,85.91535,98,12.084648132324219,12.331273604412468,146.03872048208723,12.084648132324219
302,2020-03-24,Sul,Santa Catarina,107,39,0,TRAIN,68.69862,107,38.30137634277344,35.7956788250219,1466.9954297507647,38.30137634277344
303,2020-03-25,Centro-Oeste,Distrito Federal,160,0,0,TRAIN,195.97375,160,35.9737548828125,22.483596801757812,1294.1110403686762,35.9737548828125
304,2020-03-25,Centro-Oeste,Goiíçs,29,2,0,TRAIN,4.2830715,29,24.716928482055664,85.23078786915747,610.9265535870545,24.716928482055664
305,2020-03-25,Centro-Oeste,Mato Grosso,8,1,0,TRAIN,-7.3935413,8,15.39354133605957,192.41926670074463,236.96111486497466,15.39354133605957
306,2020-03-25,Centro-Oeste,Mato Grosso do Sul,24,1,0,TRAIN,-8.578127,24,32.57812690734863,135.74219544728598,1061.334352791313,32.57812690734863
307,2020-03-25,Nordeste,Alagoas,11,2,0,TRAIN,-12.859762,11,23.85976219177246,216.90692901611328,569.2882518479346,23.85976219177246
308,2020-03-25,Nordeste,Bahia,84,8,0,TRAIN,84.71503,84,0.71502685546875,0.8512224469866071,0.5112634040415287,0.71502685546875
309,2020-03-25,Nordeste,Cearíç,200,18,0,TRAIN,170.23885,200,29.761154174804688,14.880577087402344,885.7262978164945,29.761154174804688
310,2020-03-25,Nordeste,Maranhí£o,8,0,0,TRAIN,-24.171873,8,32.17187309265137,402.1484136581421,1035.029418289665,32.17187309265137
311,2020-03-25,Nordeste,Paraí_ba,3,0,0,TRAIN,-72.50696,3,75.5069580078125,2516.8986002604165,5701.30070759356,75.5069580078125
312,2020-03-25,Nordeste,Pernambuco,46,4,1,TRAIN,14.9918995,46,31.008100509643555,67.40891415139903,961.5022972161569,31.008100509643555
313,2020-03-25,Nordeste,Piauí_,8,2,0,TRAIN,11.699205,8,3.6992053985595703,46.24006748199463,13.68412058073227,3.6992053985595703
314,2020-03-25,Nordeste,Rio Grande do Norte,14,1,0,TRAIN,7.7822742,14,6.21772575378418,44.41232681274414,38.660113549271045,6.21772575378418
315,2020-03-25,Nordeste,Sergipe,16,1,0,TRAIN,-8.50456,16,24.504560470581055,153.1535029411316,600.4734838563636,24.504560470581055
316,2020-03-25,Norte,Acre,23,6,0,TRAIN,-12.504278,23,35.5042781829834,154.3664268825365,1260.553769294671,35.5042781829834
317,2020-03-25,Norte,Amapíç,1,0,0,TRAIN,-12.531591,1,13.531591415405273,1353.1591415405273,183.1039662334697,13.531591415405273
318,2020-03-25,Norte,Amazonas,54,7,1,TRAIN,-12.469839,54,66.46983909606934,123.09229462235062,4418.239509457348,66.46983909606934
319,2020-03-25,Norte,Paríç,7,2,0,TRAIN,78.54858,7,71.54857635498047,1022.1225193568638,5119.19877842447,71.54857635498047
320,2020-03-25,Norte,RondíÇnia,5,2,0,TRAIN,9.064165,5,4.064165115356445,81.2833023071289,16.51743808488027,4.064165115356445
321,2020-03-25,Norte,Roraima,8,6,0,TRAIN,17.00094,8,9.000940322875977,112.5117540359497,81.01692669597469,9.000940322875977
322,2020-03-25,Norte,Tocantins,7,0,0,TRAIN,-27.986197,7,34.986196517944336,499.8028073992048,1224.0339467922204,34.986196517944336
323,2020-03-25,Sudeste,Espí_rito Santo,39,6,0,TRAIN,-20.25353,39,59.253530502319336,151.9321294931265,3510.980876989288,59.253530502319336
324,2020-03-25,Sudeste,Minas Gerais,133,3,0,TRAIN,86.72461,133,46.275390625,34.793526785714285,2141.411777496338,46.275390625
325,2020-03-25,Sudeste,Rio de Janeiro,370,65,6,TRAIN,379.4676,370,9.46759033203125,2.5588081978462838,89.6352666951716,9.46759033203125
326,2020-03-25,Sudeste,Sí£o Paulo,862,52,48,TRAIN,950.7925,862,88.79248046875,10.300751794518561,7884.10458779335,88.79248046875
327,2020-03-25,Sul,Paraníç,81,16,0,TRAIN,-10.426237,81,91.42623710632324,112.87189766212747,8358.756831421637,91.42623710632324
328,2020-03-25,Sul,Rio Grande do Sul,123,25,1,TRAIN,106.42194,123,16.57805633544922,13.478094581666031,274.831951861328,16.57805633544922
329,2020-03-25,Sul,Santa Catarina,109,2,0,TRAIN,88.92674,109,20.073257446289062,18.41583251953125,402.9356645049993,20.073257446289062
330,2020-03-26,Centro-Oeste,Distrito Federal,200,40,0,TRAIN,210.79388,200,10.79388427734375,5.396942138671875,116.50793779268861,10.79388427734375
331,2020-03-26,Centro-Oeste,Goiíçs,39,10,1,TRAIN,6.9353848,39,32.06461524963379,82.21696217854817,1028.1395511070477,32.06461524963379
332,2020-03-26,Centro-Oeste,Mato Grosso,11,3,0,TRAIN,-6.309,11,17.30900001525879,157.35454559326172,299.60148152822876,17.30900001525879
333,2020-03-26,Centro-Oeste,Mato Grosso do Sul,25,1,0,TRAIN,-7.4216404,25,32.421640396118164,129.68656158447266,1051.1627659752012,32.421640396118164
334,2020-03-26,Nordeste,Alagoas,11,0,0,TRAIN,-13.842588,11,24.842588424682617,225.84171295166016,617.1541996381748,24.842588424682617
